c	2069	-6.119	1.811
i	16572	-5.946	1.689
i	16584	-5.772	1.569
i	16596	-5.600	1.454
i	16608	-5.425	1.335
i	16620	-5.251	1.216
i	16632	-5.077	1.098
i	16644	-4.898	0.981
i	16656	-4.723	0.866
i	16668	-4.547	0.747
i	16680	-4.372	0.630
i	16692	-4.198	0.515
i	16704	-4.022	0.398
i	16716	-3.847	0.280
i	16728	-3.672	0.164
i	16740	-3.498	0.049
i	16752	-3.325	-0.070
i	16764	-3.146	-0.185
i	16776	-2.970	-0.302
i	16788	-2.794	-0.415
i	16800	-2.616	-0.528
i	16812	-2.438	-0.643
i	16824	-2.260	-0.755
i	16836	-2.079	-0.865
i	16848	-1.902	-0.978
i	16860	-1.724	-1.088
i	16872	-1.544	-1.198
i	16884	-1.363	-1.310
i	16896	-1.184	-1.418
i	16908	-1.004	-1.528
i	16920	-0.823	-1.638
i	16932	-0.643	-1.748
i	16944	-0.463	-1.857
i	16956	-0.278	-1.968
i	16968	-0.098	-2.076
i	16980	0.083	-2.186
i	16992	0.265	-2.296
i	17004	0.446	-2.404
i	17016	0.628	-2.511
i	17028	0.808	-2.620
i	17040	0.990	-2.728
i	17052	1.169	-2.836
i	17064	1.348	-2.943
i	17076	1.532	-3.048
i	17088	1.713	-3.155
i	17100	1.895	-3.259
i	17112	2.081	-3.361
i	17124	2.262	-3.465
i	17136	2.445	-3.568
i	17148	2.630	-3.673
i	17160	2.816	-3.777
i	17172	3.000	-3.879
i	17184	3.184	-3.983
i	17196	3.370	-4.086
i	17208	3.559	-4.193
i	17220	3.743	-4.294
i	17232	3.929	-4.396
i	17244	4.115	-4.499
i	17256	4.301	-4.600
i	17268	4.487	-4.702
i	17280	4.672	-4.805
i	17292	4.857	-4.904
i	17304	5.044	-5.004
i	17316	5.229	-5.100
i	17328	5.416	-5.201
i	17340	5.605	-5.303
i	17352	5.791	-5.401
i	17364	5.977	-5.501
i	17376	6.165	-5.597
i	17388	6.353	-5.692
i	17400	6.541	-5.791
i	17412	6.732	-5.888
i	17424	6.924	-5.981
i	17436	7.115	-6.071
i	17448	7.307	-6.164
i	17460	7.497	-6.259
i	17472	7.684	-6.354
i	17484	7.873	-6.447
i	17496	8.062	-6.538
i	17508	8.253	-6.629
i	17520	8.446	-6.719
i	17532	8.637	-6.810
i	17544	8.826	-6.902
i	17556	9.016	-6.994
i	17568	9.209	-7.085
i	17580	9.402	-7.177
i	17592	9.589	-7.266
i	17604	9.780	-7.358
i	17616	9.975	-7.446
i	17628	10.169	-7.534
i	17640	10.361	-7.619
i	17652	10.555	-7.706
i	17664	10.746	-7.792
i	17676	10.937	-7.877
i	17688	11.130	-7.959
i	17700	11.323	-8.045
i	17712	11.519	-8.133
i	17724	11.711	-8.221
i	17736	11.905	-8.306
i	17748	12.100	-8.392
i	17760	12.293	-8.474
i	17772	12.490	-8.559
i	17784	12.685	-8.642
i	17800	12.880	-8.724
i	17812	13.079	-8.804
i	17824	13.276	-8.885
i	17840	13.473	-8.967
i	17852	13.668	-9.049
i	17864	13.862	-9.130
i	17876	14.060	-9.211
i	17892	14.253	-9.289
i	17908	14.452	-9.368
i	17920	14.651	-9.444
i	17932	14.849	-9.523
i	17944	15.045	-9.601
i	17956	15.243	-9.678
i	17968	15.441	-9.756
i	17980	15.639	-9.830
i	17992	15.841	-9.906
i	18004	16.043	-9.980
i	18016	16.245	-10.057
i	18028	16.442	-10.131
i	18044	16.644	-10.206
i	18056	16.846	-10.281
i	18068	17.047	-10.354
i	18080	17.244	-10.427
i	18092	17.447	-10.499
i	18104	17.648	-10.572
i	18116	17.849	-10.642
i	18128	18.052	-10.714
i	18144	18.254	-10.788
i	18156	18.454	-10.856
i	18168	18.655	-10.925
i	18180	18.855	-10.995
i	18192	19.059	-11.064
i	18204	19.260	-11.131
i	18216	19.462	-11.198
i	18228	19.663	-11.266
i	18240	19.868	-11.336
i	18252	20.069	-11.404
i	18264	20.269	-11.473
i	18280	20.470	-11.539
i	18292	20.676	-11.604
i	18304	20.878	-11.670
i	18316	21.078	-11.736
i	18328	21.282	-11.800
i	18344	21.482	-11.863
i	18356	21.686	-11.924
i	18368	21.891	-11.987
i	18380	22.098	-12.051
i	18392	22.303	-12.113
i	18404	22.505	-12.175
i	18416	22.709	-12.236
i	18428	22.913	-12.295
i	18440	23.121	-12.354
i	18452	23.325	-12.412
i	18464	23.532	-12.470
i	18480	23.737	-12.529
i	18492	23.941	-12.587
i	18504	24.146	-12.643
i	18516	24.354	-12.699
i	18528	24.562	-12.757
i	18540	24.769	-12.812
i	18552	24.977	-12.869
i	18564	25.181	-12.923
i	18576	25.390	-12.978
i	18588	25.596	-13.033
i	18600	25.801	-13.087
i	18612	26.008	-13.144
i	18624	26.216	-13.200
i	18636	26.426	-13.253
i	18648	26.634	-13.305
i	18660	26.839	-13.358
i	18672	27.046	-13.412
i	18684	27.257	-13.465
i	18696	27.463	-13.512
i	18708	27.668	-13.559
i	18720	27.877	-13.609
i	18732	28.086	-13.658
i	18744	28.294	-13.704
i	18756	28.504	-13.749
i	18768	28.712	-13.795
i	18780	28.920	-13.841
i	18792	29.131	-13.887
i	18804	29.344	-13.934
i	18816	29.552	-13.980
i	18828	29.762	-14.025
i	18840	29.972	-14.069
i	18852	30.181	-14.112
i	18864	30.393	-14.154
i	18876	30.606	-14.198
i	18888	30.816	-14.243
i	18900	31.028	-14.286
i	18912	31.237	-14.329
i	18924	31.446	-14.370
i	18936	31.656	-14.407
i	18948	31.866	-14.447
i	18964	32.072	-14.485
i	18976	32.281	-14.523
i	18988	32.492	-14.560
i	19000	32.701	-14.597
i	19012	32.913	-14.633
i	19024	33.122	-14.668
i	19036	33.333	-14.704
i	19048	33.547	-14.739
i	19060	33.759	-14.775
i	19072	33.970	-14.808
i	19084	34.183	-14.843
i	19096	34.390	-14.878
i	19108	34.601	-14.914
i	19120	34.809	-14.948
i	19132	35.016	-14.981
i	19144	35.226	-15.012
i	19156	35.438	-15.044
i	19168	35.648	-15.074
i	19180	35.861	-15.105
i	19192	36.074	-15.136
i	19208	36.285	-15.167
i	19220	36.496	-15.196
i	19232	36.705	-15.224
i	19244	36.915	-15.253
i	19256	37.124	-15.278
i	19268	37.334	-15.303
i	19280	37.548	-15.328
i	19292	37.758	-15.351
i	19304	37.970	-15.376
i	19316	38.181	-15.403
i	19328	38.393	-15.431
i	19340	38.607	-15.457
i	19352	38.819	-15.480
i	19364	39.029	-15.501
i	19376	39.238	-15.521
i	19388	39.453	-15.542
i	19400	39.662	-15.563
i	19412	39.871	-15.581
i	19424	40.083	-15.602
i	19436	40.292	-15.618
i	19448	40.499	-15.636
i	19460	40.709	-15.655
i	19472	40.918	-15.674
i	19484	41.129	-15.689
i	19496	41.340	-15.706
i	19508	41.547	-15.721
i	19520	41.755	-15.738
i	19532	41.968	-15.753
i	19544	42.180	-15.771
i	19556	42.389	-15.786
i	19568	42.598	-15.797
i	19584	42.810	-15.809
i	19596	43.022	-15.822
i	19608	43.232	-15.836
i	19620	43.445	-15.847
i	19632	43.656	-15.863
i	19644	43.866	-15.873
i	19656	44.077	-15.882
i	19668	44.285	-15.895
i	19680	44.496	-15.905
i	19692	44.706	-15.914
i	19704	44.915	-15.920
i	19716	45.124	-15.930
i	19728	45.331	-15.938
i	19740	45.540	-15.944
i	19752	45.751	-15.950
i	19764	45.961	-15.958
i	19776	46.171	-15.964
i	19788	46.377	-15.967
i	19800	46.587	-15.973
i	19812	46.796	-15.978
i	19824	47.008	-15.983
i	19836	47.214	-15.987
i	19848	47.424	-15.993
i	19860	47.630	-15.997
i	19872	47.842	-15.997
i	19884	48.050	-15.996
i	19896	48.259	-15.997
i	19908	48.467	-15.998
i	19920	48.674	-15.997
i	19932	48.880	-15.994
i	19948	49.088	-15.992
i	19960	49.297	-15.990
i	19972	49.507	-15.985
i	19984	49.713	-15.983
i	19996	49.917	-15.978
i	20008	50.127	-15.974
i	20020	50.334	-15.969
i	20032	50.540	-15.965
i	20044	50.745	-15.957
i	20056	50.953	-15.948
i	20068	51.159	-15.940
i	20080	51.366	-15.930
i	20092	51.572	-15.921
i	20104	51.778	-15.912
i	20116	51.984	-15.906
i	20128	52.190	-15.899
i	20140	52.396	-15.891
i	20152	52.601	-15.883
i	20164	52.808	-15.873
i	20176	53.013	-15.863
i	20188	53.219	-15.850
i	20200	53.425	-15.837
i	20212	53.633	-15.825
i	20224	53.836	-15.811
i	20236	54.041	-15.799
i	20248	54.246	-15.786
i	20260	54.451	-15.770
i	20272	54.653	-15.757
i	20284	54.856	-15.742
i	20296	55.061	-15.726
i	20308	55.266	-15.709
i	20320	55.469	-15.694
i	20332	55.674	-15.677
i	20344	55.878	-15.661
i	20356	56.082	-15.644
i	20368	56.286	-15.626
i	20380	56.489	-15.608
i	20392	56.692	-15.589
i	20404	56.898	-15.571
i	20416	57.101	-15.549
i	20428	57.303	-15.527
i	20444	57.504	-15.507
i	20456	57.706	-15.484
i	20468	57.909	-15.459
i	20480	58.110	-15.435
i	20492	58.310	-15.410
i	20504	58.509	-15.386
i	20516	58.706	-15.363
i	20528	58.908	-15.342
i	20540	59.109	-15.318
i	20552	59.313	-15.293
i	20564	59.513	-15.267
i	20576	59.714	-15.241
i	20588	59.915	-15.214
i	20600	60.115	-15.187
i	20612	60.314	-15.159
i	20624	60.514	-15.130
i	20636	60.713	-15.104
i	20648	60.911	-15.076
i	20660	61.110	-15.047
i	20672	61.309	-15.019
i	20688	61.508	-14.987
i	20700	61.707	-14.957
i	20712	61.904	-14.925
i	20724	62.102	-14.894
i	20736	62.302	-14.864
i	20748	62.498	-14.833
i	20760	62.696	-14.799
i	20772	62.894	-14.766
i	20784	63.089	-14.733
i	20796	63.285	-14.699
i	20808	63.479	-14.665
i	20820	63.674	-14.633
i	20832	63.868	-14.596
i	20844	64.065	-14.561
i	20856	64.263	-14.523
i	20868	64.461	-14.487
i	20880	64.655	-14.448
i	20892	64.851	-14.409
i	20904	65.044	-14.370
i	20916	65.238	-14.331
i	20928	65.435	-14.293
i	20940	65.629	-14.252
i	20952	65.823	-14.208
i	20964	66.012	-14.170
i	20976	66.206	-14.131
i	20988	66.398	-14.090
i	21000	66.593	-14.050
i	21012	66.786	-14.007
i	21024	66.979	-13.965
i	21036	67.173	-13.922
i	21048	67.365	-13.879
i	21060	67.557	-13.836
i	21072	67.751	-13.794
i	21084	67.945	-13.749
i	21096	68.141	-13.703
i	21108	68.334	-13.658
i	21120	68.526	-13.610
i	21132	68.718	-13.564
i	21144	68.908	-13.517
i	21156	69.099	-13.466
i	21168	69.289	-13.417
i	21184	69.481	-13.369
i	21196	69.674	-13.319
i	21208	69.865	-13.270
i	21220	70.056	-13.219
i	21232	70.247	-13.167
i	21244	70.438	-13.121
i	21256	70.629	-13.070
i	21268	70.818	-13.021
i	21280	71.006	-12.971
i	21292	71.194	-12.919
i	21304	71.383	-12.866
i	21316	71.574	-12.814
i	21328	71.761	-12.763
i	21340	71.946	-12.714
i	21352	72.134	-12.661
i	21364	72.323	-12.606
i	21376	72.510	-12.554
i	21388	72.697	-12.498
i	21400	72.882	-12.442
i	21412	73.070	-12.386
i	21428	73.255	-12.329
i	21440	73.442	-12.273
i	21452	73.629	-12.217
i	21464	73.818	-12.161
i	21476	74.003	-12.104
i	21488	74.189	-12.045
i	21500	74.375	-11.985
i	21512	74.562	-11.924
i	21524	74.746	-11.865
i	21536	74.931	-11.805
i	21548	75.117	-11.745
i	21560	75.302	-11.684
i	21572	75.487	-11.621
i	21584	75.672	-11.559
i	21596	75.856	-11.496
i	21608	76.041	-11.432
i	21620	76.224	-11.368
i	21632	76.408	-11.304
i	21644	76.593	-11.242
i	21656	76.775	-11.177
i	21668	76.957	-11.114
i	21680	77.141	-11.052
i	21692	77.323	-10.988
i	21704	77.505	-10.923
i	21716	77.688	-10.859
i	21728	77.871	-10.790
