4	-0.0190	0.0129	0.0698	3.9612	-3.0078	20.0503
32748	-0.0197	-0.0116	0.0633	0.2971	-0.2316	-4.0765
32764	-0.0146	-0.0137	0.0649	0.6345	0.6445	-4.0127
32780	-0.0276	-0.0085	0.0656	0.9064	1.0138	-3.9054
32792	-0.0290	0.0030	0.0642	0.3827	-0.0671	-4.1470
32804	-0.0257	-0.0109	0.0615	0.0806	0.3827	-4.2185
32816	-0.0138	-0.0175	0.0703	0.1611	-1.1749	-3.7891
32828	-0.0131	-0.0098	0.0573	0.7385	1.3092	-4.5675
32840	-0.0208	-0.0013	0.0607	0.8392	0.0806	-3.9099
32852	-0.0247	0.0013	0.0637	0.0336	0.3693	-3.9278
32864	-0.0273	-0.0115	0.0641	0.4767	0.6445	-4.2275
32876	-0.0183	-0.0063	0.0727	0.3491	-1.1279	-3.6907
32888	-0.0175	-0.0065	0.0532	0.4633	1.1816	-4.4691
32900	-0.0183	-0.0103	0.0602	0.6512	-0.6781	-3.8517
32912	-0.0187	-0.0036	0.0627	0.7184	0.5908	-4.1559
32924	-0.0240	-0.0044	0.0658	0.7922	1.0608	-4.2320
32936	-0.0235	0.0088	0.0770	0.7050	-0.3760	-4.1335
32948	-0.0285	-0.0006	0.0543	0.2081	1.5240	-4.5272
32960	-0.0212	-0.0167	0.0588	0.1678	-1.0339	-4.0977
32972	-0.0147	-0.0125	0.0732	0.5774	0.3424	-4.2230
32984	-0.0194	0.0007	0.0659	0.9869	0.5908	-4.0888
32996	-0.0213	0.0151	0.0738	0.7721	-0.2551	-3.9725
33008	-0.0265	0.0010	0.0458	-0.0336	1.6919	-4.5004
33020	-0.0221	-0.0143	0.0637	0.5237	-0.9265	-3.9725
33032	-0.0194	-0.0127	0.0729	0.6244	1.1884	-4.3438
33044	-0.0202	-0.0030	0.0722	0.9332	-0.1141	-4.1291
33056	-0.0174	0.0131	0.0770	0.5707	-0.9534	-3.9099
33068	-0.0231	-0.0037	0.0481	-0.4163	1.5778	-4.7554
33080	-0.0168	-0.0156	0.0605	0.1544	-1.3831	-3.8472
33092	-0.0154	-0.0058	0.0703	0.9198	1.0474	-4.5227
33104	-0.0229	0.0014	0.0660	0.6647	0.4163	-4.2991
33116	-0.0249	0.0058	0.0843	0.3424	0.0470	-3.9680
33128	-0.0279	-0.0072	0.0556	0.0806	1.4770	-4.4109
33140	-0.0189	-0.0081	0.0715	0.5975	-1.7725	-3.6907
33152	-0.0181	0.0015	0.0639	0.3961	0.7452	-4.3438
33164	-0.0178	-0.0056	0.0557	0.2014	-0.3223	-3.9814
33176	-0.0170	0.0035	0.0839	0.3625	-0.3625	-3.8517
33188	-0.0255	-0.0025	0.0624	0.2954	1.9672	-4.5541
33200	-0.0246	0.0014	0.0745	0.6311	-0.8527	-3.8875
33212	-0.0196	-0.0005	0.0649	-0.2216	0.4901	-4.4109
33224	-0.0109	-0.0136	0.0570	0.2081	-1.0474	-4.2051
33236	-0.0124	-0.0051	0.0838	0.9937	0.3021	-4.0799
33248	-0.0257	0.0041	0.0629	0.8057	1.8463	-4.2812
33260	-0.0293	0.0160	0.0720	0.7922	-0.5640	-3.6996
33272	-0.0291	0.0018	0.0561	-0.5505	0.6177	-4.4333
33284	-0.0185	-0.0224	0.0546	0.0134	-1.2085	-3.9904
