c	2271	-5.392	3.003
i	33232	-5.398	2.826
i	33244	-5.402	2.648
i	33256	-5.405	2.469
c	2308	-6.585	2.579
i	33268	-6.587	2.409
i	33280	-6.593	2.240
i	33292	-6.597	2.073
i	33304	-6.598	1.903
i	33316	-6.602	1.729
i	33328	-6.603	1.559
i	33340	-6.602	1.389
i	33352	-6.602	1.219
i	33364	-6.601	1.052
i	33376	-6.600	0.883
i	33388	-6.601	0.713
i	33400	-6.600	0.542
i	33412	-6.597	0.375
i	33424	-6.596	0.207
i	33436	-6.595	0.039
i	33448	-6.596	-0.133
i	33460	-6.595	-0.303
i	33472	-6.595	-0.472
i	33484	-6.591	-0.643
i	33496	-6.591	-0.814
i	33508	-6.588	-0.982
i	33520	-6.585	-1.153
i	33532	-6.580	-1.323
i	33544	-6.579	-1.491
i	33556	-6.578	-1.660
i	33568	-6.574	-1.829
i	33580	-6.568	-1.999
i	33592	-6.561	-2.171
i	33604	-6.558	-2.341
i	33616	-6.554	-2.512
i	33628	-6.547	-2.681
i	33640	-6.541	-2.849
i	33652	-6.536	-3.018
i	33664	-6.531	-3.190
i	33676	-6.524	-3.360
i	33688	-6.517	-3.534
i	33700	-6.508	-3.704
i	33712	-6.500	-3.874
i	33724	-6.491	-4.045
i	33736	-6.482	-4.212
i	33748	-6.474	-4.379
i	33760	-6.465	-4.547
i	33772	-6.455	-4.714
i	33784	-6.450	-4.882
i	33796	-6.442	-5.052
i	33808	-6.434	-5.218
i	33820	-6.426	-5.384
i	33832	-6.417	-5.554
i	33844	-6.409	-5.728
i	33856	-6.396	-5.899
i	33868	-6.384	-6.066
i	33880	-6.374	-6.237
i	33892	-6.363	-6.407
i	33904	-6.349	-6.575
i	33916	-6.338	-6.745
i	33928	-6.328	-6.916
i	33940	-6.315	-7.085
i	33952	-6.304	-7.251
i	33964	-6.293	-7.418
i	33976	-6.282	-7.588
i	33988	-6.267	-7.755
i	34000	-6.251	-7.923
i	34012	-6.239	-8.092
i	34024	-6.228	-8.259
i	34036	-6.213	-8.431
i	34048	-6.199	-8.601
i	34060	-6.182	-8.766
i	34072	-6.166	-8.932
i	34084	-6.151	-9.102
i	34096	-6.134	-9.274
i	34108	-6.120	-9.442
i	34120	-6.103	-9.611
i	34132	-6.087	-9.776
i	34144	-6.071	-9.947
i	34156	-6.055	-10.115
