c	2138	-5.685	4.313
i	36328	-5.907	4.034
i	36340	-6.236	3.693
c	2171	-7.649	3.220
i	36352	-8.026	2.829
i	36364	-8.407	2.419
i	36376	-8.786	2.010
i	36388	-9.166	1.600
i	36400	-9.545	1.190
i	36412	-9.923	0.779
i	36424	-10.299	0.371
i	36436	-10.678	-0.037
i	36448	-11.057	-0.445
i	36460	-11.434	-0.855
i	36472	-11.812	-1.268
i	36484	-12.190	-1.680
i	36496	-12.567	-2.093
i	36508	-12.945	-2.506
i	36520	-13.323	-2.916
i	36532	-13.702	-3.329
i	36544	-14.079	-3.741
i	36556	-14.456	-4.153
i	36568	-14.832	-4.566
i	36580	-15.208	-4.977
i	36592	-15.587	-5.390
i	36604	-15.964	-5.803
i	36616	-16.344	-6.215
i	36628	-16.725	-6.628
i	36640	-17.105	-7.041
i	36652	-17.483	-7.455
i	36664	-17.863	-7.870
i	36676	-18.243	-8.283
i	36688	-18.623	-8.697
i	36700	-19.005	-9.112
i	36712	-19.388	-9.524
i	36724	-19.769	-9.936
i	36736	-20.154	-10.349
i	36748	-20.536	-10.759
i	36760	-20.920	-11.174
i	36772	-21.304	-11.590
i	36784	-21.688	-12.006
i	36796	-22.073	-12.419
i	36808	-22.458	-12.834
i	36820	-22.844	-13.247
i	36832	-23.230	-13.663
i	36844	-23.618	-14.079
i	36856	-24.010	-14.492
i	36868	-24.403	-14.904
i	36880	-24.794	-15.318
i	36892	-25.186	-15.731
i	36904	-25.577	-16.146
i	36916	-25.971	-16.561
i	36928	-26.366	-16.974
i	36940	-26.764	-17.390
i	36952	-27.162	-17.806
i	36964	-27.561	-18.222
i	36976	-27.962	-18.633
i	36988	-28.365	-19.044
i	37000	-28.768	-19.456
i	37012	-29.174	-19.867
i	37024	-29.580	-20.282
i	37036	-29.989	-20.695
i	37048	-30.398	-21.108
i	37060	-30.808	-21.522
i	37072	-31.224	-21.935
i	37084	-31.639	-22.344
i	37096	-32.056	-22.754
i	37108	-32.474	-23.164
i	37120	-32.893	-23.575
i	37132	-33.319	-23.984
i	37144	-33.742	-24.395
i	37156	-34.167	-24.806
i	37168	-34.592	-25.217
i	37180	-35.024	-25.627
i	37192	-35.456	-26.033
i	37204	-35.891	-26.442
i	37216	-36.328	-26.850
i	37228	-36.766	-27.259
i	37240	-37.204	-27.666
i	37252	-37.645	-28.073
i	37264	-38.089	-28.481
i	37276	-38.533	-28.889
i	37288	-38.982	-29.298
i	37300	-39.433	-29.705
i	37312	-39.891	-30.112
i	37324	-40.347	-30.515
i	37336	-40.807	-30.917
i	37348	-41.270	-31.323
i	37360	-41.735	-31.722
i	37372	-42.204	-32.120
i	37384	-42.675	-32.520
