c	2203	-5.434	4.169
i	37384	-5.392	4.118
i	37396	-5.348	4.069
i	37408	-5.304	4.015
c	2236	-5.915	2.872
i	37420	-5.873	2.821
i	37432	-5.829	2.772
i	37444	-5.786	2.720
c	2271	-6.646	2.306
i	37456	-6.605	2.252
i	37468	-6.562	2.198
i	37480	-6.519	2.149
c	2308	-6.499	1.959
i	37492	-6.453	1.912
i	37504	-6.410	1.859
c	2338	-7.708	1.725
i	37528	-7.665	1.672
i	37540	-7.620	1.618
c	2371	-8.717	1.758
i	37552	-8.678	1.701
i	37564	-8.636	1.646
i	37576	-8.594	1.588
c	2405	-9.670	1.867
i	37588	-9.628	1.808
i	37600	-9.583	1.753
i	37612	-9.539	1.697
c	2438	-10.815	1.907
i	37624	-10.774	1.847
i	37636	-10.732	1.784
i	37648	-10.690	1.724
c	2473	-11.919	2.516
i	37660	-11.879	2.451
i	37672	-11.840	2.387
i	37684	-11.800	2.327
c	2506	-13.191	2.887
i	37696	-13.151	2.824
i	37708	-13.112	2.756
c	2537	-14.218	3.348
i	37720	-14.180	3.278
i	37732	-14.141	3.209
i	37744	-14.103	3.142
i	37756	-14.064	3.076
i	37768	-14.026	3.008
i	37780	-13.990	2.940
i	37792	-13.949	2.876
i	37804	-13.909	2.810
i	37816	-13.870	2.742
i	37828	-13.831	2.675
i	37840	-13.791	2.610
i	37852	-13.748	2.544
i	37864	-13.706	2.476
i	37876	-13.666	2.409
i	37888	-13.625	2.343
i	37900	-13.581	2.278
i	37912	-13.539	2.209
i	37924	-13.497	2.145
i	37936	-13.456	2.077
i	37948	-13.413	2.012
i	37960	-13.373	1.947
i	37972	-13.333	1.880
i	37984	-13.287	1.815
i	37996	-13.243	1.752
i	38008	-13.199	1.688
i	38020	-13.155	1.623
i	38032	-13.111	1.560
i	38044	-13.067	1.495
i	38056	-13.023	1.431
i	38068	-12.977	1.364
i	38080	-12.935	1.297
i	38092	-12.891	1.231
i	38104	-12.847	1.165
i	38116	-12.802	1.102
i	38128	-12.757	1.039
i	38140	-12.713	0.975
i	38152	-12.670	0.912
i	38164	-12.624	0.847
i	38176	-12.578	0.783
i	38188	-12.532	0.722
i	38200	-12.487	0.659
i	38212	-12.441	0.597
i	38224	-12.397	0.535
i	38236	-12.354	0.474
i	38248	-12.310	0.413
i	38260	-12.265	0.348
i	38272	-12.221	0.287
i	38284	-12.176	0.225
i	38296	-12.130	0.165
i	38308	-12.083	0.107
i	38320	-12.034	0.045
i	38332	-11.988	-0.015
i	38344	-11.940	-0.077
i	38356	-11.892	-0.138
i	38368	-11.846	-0.199
i	38380	-11.797	-0.261
i	38392	-11.749	-0.320
i	38404	-11.702	-0.380
i	38416	-11.652	-0.437
i	38428	-11.601	-0.498
i	38440	-11.551	-0.557
i	38452	-11.504	-0.617
i	38464	-11.454	-0.676
i	38476	-11.408	-0.736
i	38488	-11.357	-0.795
i	38500	-11.308	-0.854
i	38512	-11.261	-0.914
i	38524	-11.212	-0.974
i	38536	-11.159	-1.031
i	38548	-11.107	-1.089
i	38560	-11.055	-1.147
i	38572	-11.006	-1.206
i	38584	-10.954	-1.264
i	38596	-10.903	-1.325
i	38608	-10.855	-1.385
i	38620	-10.805	-1.443
i	38632	-10.752	-1.500
i	38644	-10.702	-1.556
i	38656	-10.652	-1.614
i	38668	-10.601	-1.671
i	38680	-10.549	-1.731
i	38692	-10.499	-1.788
i	38704	-10.446	-1.845
i	38716	-10.394	-1.901
i	38728	-10.340	-1.957
i	38740	-10.288	-2.011
i	38752	-10.236	-2.069
i	38764	-10.185	-2.125
i	38776	-10.133	-2.182
i	38788	-10.079	-2.237
i	38800	-10.025	-2.293
i	38812	-9.972	-2.351
i	38824	-9.918	-2.408
