467.459	58.944168	-40.370759	463.795797	-0.089682	0.046845	-1.601014	
504.370	59.327516	-40.368753	466.167918	-0.113473	0.036952	-1.608298	
535.807	59.188684	-40.315255	464.784045	-0.112848	0.045138	-1.607040	
568.889	58.788441	-40.291903	463.486646	-0.119569	0.065319	-1.604561	
602.797	59.490546	-40.697576	462.840457	-0.081223	0.025163	-1.605475	
637.662	59.328870	-41.661107	461.215365	-0.120717	0.039222	-1.604803	
669.028	57.170296	-41.099450	453.437982	-0.091942	0.009935	-1.606097	
703.726	56.808942	-40.268079	446.229857	-0.100042	0.057478	-1.602223	
735.865	57.449545	-39.329403	439.205472	-0.083580	0.037607	-1.600443	
768.901	55.578596	-37.729099	432.345036	-0.103456	0.018567	-1.616423	
805.128	56.231160	-38.558238	425.832004	-0.088582	0.042888	-1.599054	
835.711	53.831595	-37.474619	418.215349	-0.099778	0.069869	-1.604197	
868.943	54.399243	-37.841615	412.723356	-0.090886	0.057303	-1.599853	
903.718	53.466526	-36.993253	405.786013	-0.095911	0.027699	-1.611347	
935.705	52.344591	-36.720879	398.425611	-0.096605	0.058084	-1.603708	
970.842	52.017102	-36.805452	393.121113	-0.104923	0.050165	-1.602584	
1002.776	50.943495	-35.913366	385.019093	-0.095896	0.056644	-1.604047	
1035.468	50.745985	-35.829684	378.169987	-0.091816	0.034849	-1.602076	
1068.826	49.674823	-35.153359	371.662171	-0.099075	0.020812	-1.605437	
1103.692	49.345164	-35.307737	365.792940	-0.101343	0.072945	-1.603844	
1137.712	48.560855	-34.531301	358.667626	-0.085168	0.049103	-1.601711	
1168.707	47.922227	-34.301535	351.134109	-0.093226	0.047249	-1.604900	
1203.507	47.161006	-33.837571	344.971543	-0.100754	0.051211	-1.600848	
1235.543	46.571693	-33.468069	338.549055	-0.089514	0.043458	-1.603213	
1268.932	46.011132	-33.110939	332.142200	-0.089689	0.038437	-1.604248	
1306.547	45.151687	-32.626812	325.150095	-0.105648	0.035114	-1.611955	
1335.506	44.582695	-32.481966	318.214171	-0.090106	0.041288	-1.605194	
1368.740	43.832227	-31.893406	311.505616	-0.090651	0.034616	-1.611049	
1402.681	43.301682	-31.753680	305.263527	-0.095029	0.028968	-1.612371	
1435.588	42.463288	-31.367180	298.234797	-0.091384	0.050315	-1.604280	
1470.746	41.966987	-31.160673	291.449908	-0.083965	0.041702	-1.602568	
1503.458	41.180870	-30.639601	284.409259	-0.073776	0.034331	-1.602857	
1535.467	40.781259	-30.212750	278.531794	-0.105740	0.026023	-1.611696	
1568.782	40.212903	-29.740623	274.625190	-0.088422	0.044006	-1.603519	
1602.619	40.548246	-29.562189	274.403280	-0.076151	0.040001	-1.602198	
1637.572	40.510824	-30.051023	272.157157	-0.077307	0.044488	-1.602941	
1668.734	39.169356	-30.260250	266.252184	-0.095223	0.031892	-1.608675	
1703.644	38.605702	-29.893562	259.707003	-0.104087	0.019777	-1.614646	
1735.533	38.028030	-28.831035	252.420058	-0.089615	0.043903	-1.603555	
1768.604	38.073527	-28.585093	246.568167	-0.101536	0.026800	-1.612792	
1804.401	36.663248	-28.218371	240.137390	-0.100122	0.033546	-1.616171	
1835.555	36.313197	-28.287782	232.923436	-0.107032	0.026692	-1.610745	
1868.736	35.406113	-27.694068	225.547160	-0.081493	0.038691	-1.602531	
1903.600	35.120752	-27.241333	219.442657	-0.101894	0.017668	-1.613057	
1935.453	34.337028	-27.135310	212.426683	-0.075933	0.037554	-1.603150	
1970.637	33.476738	-26.780590	205.493019	-0.091813	0.041615	-1.603623	
2002.596	33.221687	-26.686507	199.204816	-0.078236	0.044074	-1.602897	
2035.475	32.335223	-25.910702	191.929355	-0.079156	0.033396	-1.603056	
2068.622	32.003202	-25.975252	185.645205	-0.079264	0.038107	-1.603655	
2103.514	31.153922	-25.672747	178.805254	-0.077596	0.041975	-1.603278	
2137.364	29.857171	-25.973940	173.798648	-0.096730	0.045886	-1.603530	
2168.681	28.122684	-26.671571	170.842592	-0.111343	0.038458	-1.600051	
