c	2168	-5.840	4.550
i	36496	-6.035	4.293
i	36508	-6.503	3.860
c	2204	-7.176	3.630
i	36520	-7.798	3.109
i	36532	-8.418	2.601
i	36544	-9.004	2.115
i	36556	-9.585	1.626
i	36568	-10.165	1.139
i	36580	-10.749	0.652
i	36592	-11.330	0.166
i	36604	-11.908	-0.322
i	36616	-12.489	-0.811
i	36628	-13.067	-1.302
i	36640	-13.646	-1.793
i	36652	-14.225	-2.284
i	36664	-14.803	-2.774
i	36676	-15.385	-3.264
i	36688	-15.962	-3.757
i	36700	-16.539	-4.247
i	36712	-17.115	-4.737
i	36724	-17.694	-5.228
i	36736	-18.272	-5.722
i	36748	-18.855	-6.213
i	36760	-19.440	-6.704
i	36772	-20.022	-7.193
i	36784	-20.606	-7.684
i	36796	-21.189	-8.173
i	36808	-21.772	-8.664
i	36820	-22.358	-9.154
i	36832	-22.943	-9.647
i	36844	-23.532	-10.137
i	36856	-24.122	-10.631
i	36868	-24.714	-11.123
i	36880	-25.305	-11.616
i	36892	-25.897	-12.108
i	36904	-26.490	-12.597
i	36916	-27.083	-13.085
i	36928	-27.677	-13.571
i	36940	-28.275	-14.062
i	36952	-28.876	-14.549
i	36964	-29.476	-15.037
i	36976	-30.078	-15.524
i	36988	-30.679	-16.009
i	37000	-31.285	-16.491
i	37012	-31.896	-16.978
i	37024	-32.507	-17.461
i	37036	-33.117	-17.944
i	37048	-33.731	-18.426
i	37060	-34.348	-18.906
i	37072	-34.966	-19.390
i	37084	-35.588	-19.870
i	37096	-36.215	-20.350
i	37108	-36.841	-20.827
i	37120	-37.470	-21.304
i	37132	-38.102	-21.780
i	37144	-38.738	-22.258
i	37156	-39.380	-22.733
i	37168	-40.022	-23.205
i	37180	-40.666	-23.675
i	37192	-41.317	-24.146
i	37204	-41.965	-24.617
i	37216	-42.620	-25.084
i	37228	-43.278	-25.551
i	37240	-43.940	-26.016
i	37252	-44.604	-26.481
i	37264	-45.271	-26.944
i	37276	-45.940	-27.407
i	37288	-46.613	-27.864
i	37300	-47.289	-28.322
i	37312	-47.968	-28.777
i	37324	-48.653	-29.230
i	37336	-49.342	-29.681
i	37348	-50.036	-30.130
i	37360	-50.732	-30.579
i	37372	-51.433	-31.025
i	37384	-52.137	-31.471
i	37396	-52.843	-31.914
i	37408	-53.558	-32.354
i	37420	-54.276	-32.791
i	37432	-54.995	-33.224
i	37444	-55.718	-33.660
i	37456	-56.449	-34.090
i	37468	-57.183	-34.516
i	37480	-57.919	-34.942
i	37492	-58.661	-35.363
i	37504	-59.409	-35.784
i	37516	-60.157	-36.199
i	37528	-60.909	-36.611
i	37540	-61.670	-37.021
i	37552	-62.433	-37.429
i	37564	-63.201	-37.832
i	37576	-63.973	-38.231
i	37588	-64.749	-38.630
i	37600	-65.530	-39.024
i	37612	-66.316	-39.415
i	37624	-67.104	-39.801
i	37636	-67.901	-40.181
i	37648	-68.698	-40.555
i	37660	-69.498	-40.927
i	37672	-70.303	-41.295
i	37684	-71.114	-41.663
i	37696	-71.929	-42.028
i	37708	-72.750	-42.385
i	37720	-73.578	-42.734
i	37732	-74.409	-43.080
i	37744	-75.240	-43.422
i	37756	-76.072	-43.757
i	37768	-76.911	-44.087
i	37780	-77.753	-44.414
i	37792	-78.597	-44.736
i	37804	-79.445	-45.049
i	37816	-80.296	-45.359
i	37828	-81.150	-45.664
i	37840	-82.006	-45.963
i	37852	-82.866	-46.254
i	37864	-83.727	-46.538
i	37876	-84.595	-46.818
i	37888	-85.465	-47.090
i	37900	-86.334	-47.352
i	37912	-87.210	-47.609
i	37924	-88.085	-47.865
i	37936	-88.965	-48.112
i	37948	-89.849	-48.349
i	37960	-90.733	-48.580
i	37972	-91.614	-48.800
i	37984	-92.499	-49.014
i	37996	-93.381	-49.224
i	38008	-94.266	-49.426
i	38020	-95.155	-49.620
i	38032	-96.044	-49.802
i	38044	-96.930	-49.979
i	38056	-97.820	-50.148
i	38068	-98.708	-50.306
i	38080	-99.596	-50.455
i	38092	-100.482	-50.598
i	38104	-101.366	-50.733
i	38116	-102.255	-50.858
i	38128	-103.143	-50.973
i	38140	-104.030	-51.076
