4	-0.0088	0.0147	0.0640	-19.8999	31.4142	-19.9788
26600	-0.0081	0.0200	0.0619	1.0675	0.1208	-4.1738
26616	-0.0086	0.0529	0.0721	0.9920	0.8006	-4.3281
26632	-0.0165	0.0399	0.0575	-0.4297	1.4838	-4.2677
26644	-0.0213	0.0209	0.0805	-0.0873	1.6986	-4.2633
26656	-0.0187	0.0294	0.0682	0.6378	0.3424	-4.1335
26668	-0.0078	0.0464	0.0606	0.7184	-0.1611	-4.1246
26680	-0.0107	0.0372	0.0616	-0.0738	1.6382	-4.3706
26692	-0.0199	0.0146	0.0515	0.0940	1.7725	-4.2633
26704	-0.0193	0.0208	0.0767	1.1548	0.6244	-4.3214
26716	-0.0170	0.0451	0.0868	1.1279	0.7922	-4.3796
26728	-0.0152	0.0471	0.0520	0.2014	0.8258	-4.1514
26740	-0.0154	0.0187	0.0654	-0.2618	1.1884	-4.3975
26752	-0.0160	0.0094	0.0556	0.3827	1.0608	-4.4154
26764	-0.0099	0.0302	0.0698	1.4703	0.1343	-4.3170
26776	-0.0063	0.0513	0.0899	0.8929	0.7654	-4.1783
26788	-0.0114	0.0421	0.0656	0.0336	1.3495	-4.1335
26800	-0.0156	0.0233	0.0642	0.1477	1.3562	-4.0441
26812	-0.0186	0.0186	0.0690	0.2753	1.3226	-4.2812
26824	-0.0187	0.0344	0.0463	1.0944	0.7788	-4.2722
26836	-0.0113	0.0384	0.0757	0.5774	0.3357	-4.0977
26848	-0.0055	0.0218	0.0700	-0.2954	0.9869	-4.2991
26860	-0.0103	0.0163	0.0740	0.8527	1.4636	-4.1962
26872	-0.0214	0.0329	0.0857	1.0205	1.7322	-4.2320
26884	-0.0254	0.0438	0.0513	0.6110	1.0675	-4.3125
26896	-0.0158	0.0367	0.0480	0.3424	0.3693	-4.0172
26908	-0.0118	0.0128	0.0712	-0.0067	1.1816	-4.1872
26920	-0.0155	0.0240	0.0646	1.3428	1.3025	-4.3572
26932	-0.0146	0.0471	0.0974	1.2689	0.8929	-4.2991
26944	-0.0122	0.0458	0.0805	-0.4565	1.0272	-4.1917
26956	-0.0125	0.0240	0.0452	-0.4565	0.8527	-4.2677
26968	-0.0133	0.0030	0.0562	-0.0134	1.0877	-4.2543
26980	-0.0153	0.0138	0.0566	0.9937	0.9534	-4.3214
26992	-0.0165	0.0432	0.0790	1.6382	0.8258	-4.2543
27004	-0.0152	0.0475	0.0947	0.1678	0.9265	-4.3035
27016	-0.0141	0.0275	0.0527	-0.3625	0.7922	-4.2856
27028	-0.0103	0.0120	0.0550	0.3223	0.6445	-4.1291
27040	-0.0105	0.0107	0.0688	0.4498	1.4838	-4.2096
27052	-0.0159	0.0365	0.0668	1.3159	1.4435	-4.0709
27064	-0.0142	0.0503	0.0873	0.2350	0.4700	-4.2543
27076	-0.0111	0.0301	0.0643	-0.5237	1.0272	-4.2633
27088	-0.0171	0.0178	0.0522	0.2350	1.5576	-4.2320
27100	-0.0188	0.0133	0.0673	0.1208	1.1212	-4.1112
27112	-0.0170	0.0289	0.0628	1.1279	0.6781	-4.1559
27124	-0.0099	0.0444	0.0786	0.6110	0.4297	-4.0754
27136	-0.0083	0.0248	0.0711	-0.4834	1.2689	-4.2230
27148	-0.0176	0.0109	0.0459	0.1208	1.8933	-4.3438
27160	-0.0199	0.0103	0.0665	0.5505	0.8191	-4.0888
27172	-0.0142	0.0270	0.0767	1.1279	0.5774	-4.2320
27184	-0.0126	0.0481	0.0681	0.9332	0.7117	-4.1783
27196	-0.0098	0.0342	0.0676	-0.4498	0.7117	-4.0843
27208	-0.0094	0.0161	0.0623	-0.0604	0.9198	-4.2051
27220	-0.0126	0.0178	0.0584	0.5573	1.0407	-4.2006
27232	-0.0130	-0.0167	0.1790	-1.5576	1.1145	-4.2633
27244	-0.0291	0.0225	0.3732	-1.5576	0.8997	-4.1246
27256	-0.0320	0.0408	0.4039	-2.0410	0.4700	-3.7399
27268	-0.0381	0.0131	0.2192	-0.0403	-1.4838	-4.4556
27280	-0.0001	-0.0434	0.0022	-0.4230	-1.8127	-5.0506
27292	0.0150	-0.0444	-0.0228	1.4905	-0.6848	-4.3841
27304	0.0086	-0.0040	0.0282	3.5583	1.0608	-4.2543
27316	-0.0087	0.0496	0.1634	5.1361	3.0481	-4.6301
27328	-0.0186	0.0978	0.1881	2.9944	1.8127	-4.5362
27340	-0.0090	0.0868	0.0621	0.1678	3.6523	-5.7530
27352	-0.0111	0.0059	-0.0497	-2.9340	2.5714	-4.5943
27364	-0.0193	-0.0646	-0.0055	-1.2689	2.6923	-4.0888
27376	-0.0295	-0.0364	0.1149	3.3301	2.5043	-4.8627
27388	-0.0364	0.0560	0.1520	6.0290	-0.7251	-4.5630
27400	-0.0211	0.1099	0.0930	3.1757	-0.0470	-5.3638
27412	-0.0000	0.0694	-0.0176	-1.3025	0.0470	-5.1580
27424	0.0089	-0.0399	0.0024	-3.6456	1.0138	-3.7936
27436	-0.0020	-0.0495	0.0962	1.5106	1.7725	-4.1246
27448	-0.0134	0.0298	0.1231	4.1894	1.1548	-4.9746
27460	-0.0182	0.0968	0.0906	4.1156	2.0679	-5.9856
27472	-0.0128	0.0783	0.0031	-0.6244	2.4170	-5.1445
27484	-0.0096	-0.0006	0.0240	-2.9272	1.7859	-4.3527
27496	-0.0167	-0.0338	0.0826	0.1477	1.3226	-3.7354
27508	-0.0222	0.0059	0.1229	1.7255	0.7318	-4.3035
27520	-0.0255	0.0604	0.0791	3.4174	0.9668	-5.5874
27532	-0.0178	0.0742	0.0013	-0.0537	0.3424	-4.9075
27544	-0.0034	0.0164	0.0522	-1.7859	0.4968	-4.5541
27556	-0.0051	-0.0154	0.0622	-0.0940	1.4301	-4.1067
27568	-0.0138	0.0082	0.1066	1.8060	1.1682	-4.3438
27580	-0.0236	0.0432	0.0602	1.6248	1.5106	-4.9880
27592	-0.0234	0.0456	0.0239	0.0738	0.8124	-4.2006
27604	-0.0069	0.0064	0.0587	-0.8795	-0.3223	-4.1514
27616	-0.0056	-0.0130	0.0642	0.1276	1.0071	-4.4333
27628	-0.0075	0.0191	0.0947	2.5647	0.7990	-4.4646
27640	-0.0127	0.0510	0.0612	1.2286	0.8728	-4.6569
27652	-0.0211	0.0450	0.0395	-0.2148	2.0343	-4.7554
27664	-0.0093	0.0347	0.0452	0.2686	-0.5170	-4.3706
27676	-0.0011	-0.0090	0.0819	-1.3831	0.1813	-4.0575
27688	-0.0054	0.0135	0.0676	2.0880	1.7590	-4.6659
27700	-0.0127	0.0435	0.0533	1.2286	0.6110	-4.2320
27712	-0.0255	0.0400	0.0716	0.3021	2.4908	-4.6256
27724	-0.0167	0.0369	0.0157	0.2753	0.0806	-4.2856
27736	-0.0038	-0.0018	0.0878	-0.9937	-0.6378	-3.9993
27748	-0.0112	0.0007	0.0853	1.5643	2.5446	-4.7643
27760	-0.0138	0.0468	0.0311	2.2760	0.3088	-4.6256
27772	-0.0162	0.0232	0.0779	-0.3155	1.3831	-4.0396
27784	-0.0234	0.0337	0.0518	0.9937	1.6718	-4.6480
27796	-0.0137	0.0269	0.0489	-0.1208	-0.4096	-4.4691
27808	-0.0103	0.0004	0.1072	-0.0269	1.1011	-4.3259
27820	-0.0064	0.0304	0.0267	1.5375	0.4834	-4.9119
27832	-0.0045	0.0248	0.0569	0.1141	0.2954	-4.1112
27844	-0.0154	0.0112	0.0823	0.3223	2.3230	-4.2677
27856	-0.0128	0.0236	0.0409	0.8594	0.1544	-4.3527
27868	-0.0033	0.0091	0.0853	0.1544	0.4633	-4.1514
27880	-0.0089	0.0252	0.0755	1.4368	1.6113	-4.9298
27892	-0.0113	0.0369	0.0236	0.4901	0.6177	-4.4243
27904	-0.0114	0.0092	0.0810	-0.2551	1.1279	-4.1917
27916	-0.0186	0.0064	0.0698	0.6781	1.3294	-4.5138
27928	-0.0161	0.0285	0.0662	1.1548	0.5505	-4.3393
