c	2202	1.964	1.737
i	25048	1.996	1.595
i	25060	2.029	1.450
i	25072	2.061	1.304
c	2237	1.566	1.656
i	25084	1.598	1.518
i	25096	1.627	1.381
i	25108	1.657	1.245
i	25120	1.690	1.111
i	25132	1.722	0.974
i	25144	1.755	0.838
i	25156	1.787	0.705
i	25168	1.818	0.569
i	25180	1.847	0.435
i	25192	1.878	0.298
i	25204	1.909	0.162
i	25216	1.939	0.024
i	25228	1.968	-0.111
i	25240	2.000	-0.249
i	25252	2.034	-0.387
i	25264	2.065	-0.522
i	25276	2.100	-0.658
i	25288	2.133	-0.794
i	25300	2.169	-0.931
i	25312	2.201	-1.067
i	25324	2.236	-1.205
i	25336	2.271	-1.341
i	25348	2.304	-1.477
i	25360	2.339	-1.615
i	25372	2.375	-1.751
i	25384	2.411	-1.889
i	25396	2.446	-2.025
i	25408	2.482	-2.161
i	25420	2.516	-2.300
i	25432	2.553	-2.434
i	25444	2.592	-2.569
i	25456	2.628	-2.703
i	25468	2.662	-2.838
i	25480	2.695	-2.973
i	25492	2.732	-3.106
i	25504	2.768	-3.243
i	25516	2.805	-3.377
i	25528	2.844	-3.512
i	25540	2.883	-3.649
i	25552	2.922	-3.784
i	25564	2.960	-3.921
i	25576	2.999	-4.056
i	25588	3.036	-4.190
i	25600	3.074	-4.326
i	25612	3.115	-4.463
i	25624	3.154	-4.599
i	25636	3.192	-4.733
i	25648	3.232	-4.866
i	25660	3.270	-4.999
i	25672	3.309	-5.133
i	25684	3.348	-5.269
i	25696	3.390	-5.403
i	25708	3.429	-5.538
i	25720	3.471	-5.673
i	25732	3.511	-5.809
i	25744	3.553	-5.945
i	25756	3.596	-6.079
i	25768	3.641	-6.218
i	25780	3.684	-6.355
i	25792	3.722	-6.491
i	25804	3.761	-6.626
i	25816	3.804	-6.759
i	25828	3.845	-6.892
i	25840	3.889	-7.024
i	25852	3.933	-7.158
i	25864	3.975	-7.290
i	25876	4.019	-7.426
i	25888	4.062	-7.557
i	25900	4.104	-7.688
i	25912	4.146	-7.822
i	25924	4.191	-7.953
i	25936	4.234	-8.086
i	25948	4.276	-8.219
i	25960	4.318	-8.355
i	25972	4.365	-8.489
i	25984	4.410	-8.623
i	25996	4.456	-8.756
i	26008	4.501	-8.891
i	26020	4.545	-9.025
i	26032	4.592	-9.155
i	26044	4.640	-9.288
i	26056	4.687	-9.423
i	26068	4.732	-9.558
i	26080	4.779	-9.690
i	26092	4.830	-9.822
i	26104	4.878	-9.956
i	26116	4.925	-10.091
i	26128	4.972	-10.224
i	26140	5.021	-10.355
i	26152	5.070	-10.487
i	26164	5.116	-10.619
i	26176	5.165	-10.751
i	26188	5.216	-10.883
i	26200	5.262	-11.016
i	26212	5.312	-11.147
i	26224	5.361	-11.281
i	26236	5.414	-11.414
i	26248	5.463	-11.546
i	26260	5.513	-11.676
i	26272	5.564	-11.809
