6088	-0.0005	-0.9862	0.0513	0.2568	0.1561	-0.3657
6104	-0.0003	-0.9859	0.0512	0.4330	0.1007	-0.1912
6120	-0.0005	-0.9867	0.0523	0.4498	0.2283	-0.1029
6132	-0.0002	-0.9856	0.0527	0.2350	-0.0067	-0.2774
6144	-0.0002	-0.9857	0.0534	0.2820	0.2417	-0.1610
6156	0.0007	-0.9863	0.0529	0.1343	0.3491	-0.2774
6168	0.0006	-0.9854	0.0527	-0.0738	0.1746	-0.2863
6180	0.0011	-0.9860	0.0521	0.2887	0.0738	-0.2729
6192	0.0006	-0.9863	0.0519	0.4230	0.1544	-0.1387
6204	0.0005	-0.9862	0.0518	0.0873	0.1477	-0.0492
6216	0.0005	-0.9864	0.0512	0.2954	0.2954	-0.2281
6228	0.0004	-0.9863	0.0513	0.1074	0.1880	-0.1297
6240	0.0001	-0.9860	0.0515	0.1343	0.1141	-0.0403
6252	0.0001	-0.9857	0.0511	0.3290	0.2081	-0.1968
6264	0.0006	-0.9859	0.0513	0.2954	0.2887	-0.3445
6276	0.0001	-0.9862	0.0521	0.0940	0.1544	-0.3042
6288	0.0001	-0.9861	0.0525	0.2283	-0.0403	-0.0761
6300	0.0004	-0.9862	0.0530	0.2417	0.2618	-0.2058
6312	0.0003	-0.9861	0.0536	0.3088	0.0671	-0.1610
6324	0.0004	-0.9861	0.0531	0.3357	0.1678	0.0268
6336	0.0007	-0.9863	0.0526	0.3357	0.0806	-0.3221
6348	0.0006	-0.9862	0.0514	0.2753	0.0806	-0.1655
6360	0.0005	-0.9865	0.0505	0.4498	0.0604	-0.3758
6372	0.0006	-0.9863	0.0505	0.1880	0.0738	-0.1431
6384	-0.0002	-0.9860	0.0508	0.1208	0.2216	-0.4384
6396	-0.0007	-0.9865	0.0515	0.4633	-0.1208	-0.3579
6408	-0.0000	-0.9860	0.0523	0.5035	-0.0067	-0.1700
6420	-0.0001	-0.9863	0.0527	0.4297	0.1074	-0.0313
6432	-0.0001	-0.9863	0.0533	0.3575	0.1108	-0.0839
6448	0.0004	-0.9855	0.0531	0.2350	0.0067	-0.0492
6460	0.0006	-0.9864	0.0521	0.3558	0.1343	-0.2908
6472	0.0007	-0.9861	0.0515	0.4498	0.0738	-0.2192
6484	0.0009	-0.9859	0.0511	0.3424	0.1880	-0.1476
6496	0.0003	-0.9866	0.0515	0.2820	0.2618	-0.2371
6508	0.0001	-0.9854	0.0517	0.1208	0.0604	-0.3713
6520	0.0000	-0.9862	0.0516	0.4700	0.2216	-0.3310
6532	-0.0004	-0.9859	0.0515	0.2753	0.2484	-0.3624
6544	0.0000	-0.9855	0.0517	0.1477	-0.0537	-0.3042
6556	-0.0011	-0.9863	0.0522	0.0671	-0.0336	-0.2505
6568	-0.0001	-0.9857	0.0523	0.1611	0.0604	-0.2505
6580	-0.0001	-0.9856	0.0530	0.2753	0.0873	-0.2684
6592	0.0003	-0.9856	0.0521	0.2081	0.2484	-0.0805
6604	0.0006	-0.9859	0.0519	0.2920	0.1662	-0.1074
6632	0.0010	-0.9862	0.0510	0.2719	0.0806	-0.3322
6648	0.0005	-0.9854	0.0509	0.2769	-0.0957	-0.2349
6664	-0.0003	-0.9853	0.0516	0.1947	0.0537	-0.1745
6676	-0.0001	-0.9858	0.0520	0.1544	0.0134	-0.2505
6688	-0.0004	-0.9855	0.0522	0.1746	0.1074	-0.3221
6700	0.0002	-0.9861	0.0519	0.2417	0.2518	-0.2416
6716	-0.0001	-0.9862	0.0524	0.4297	0.1477	-0.1297
6728	-0.0003	-0.9860	0.0523	0.3961	0.1880	0.0895
6740	0.0003	-0.9857	0.0522	0.1276	0.1477	-0.3266
6752	0.0003	-0.9858	0.0517	0.2081	0.1410	-0.2371
6764	0.0003	-0.9860	0.0520	0.1678	0.1477	-0.2595
6776	0.0007	-0.9858	0.0520	0.2686	0.0470	-0.2013
6788	0.0006	-0.9862	0.0518	0.4901	0.2216	-0.2639
6800	0.0006	-0.9865	0.0517	0.1880	0.1007	-0.1924
6812	0.0005	-0.9861	0.0517	0.1813	0.1477	-0.1476
6824	0.0001	-0.9860	0.0523	0.3088	0.2350	0.0850
6836	-0.0007	-0.9864	0.0522	0.2887	0.1678	-0.0313
6848	-0.0004	-0.9862	0.0522	0.3424	0.2216	-0.4474
6860	0.0001	-0.9866	0.0520	0.2954	0.0806	-0.3310
6872	-0.0002	-0.9860	0.0521	0.3625	0.1880	-0.4071
6884	-0.0004	-0.9855	0.0518	0.4028	0.3021	-0.4831
6896	0.0001	-0.9860	0.0513	0.1880	0.4297	-0.3624
6908	0.0005	-0.9855	0.0515	0.2014	0.2350	-0.1968
6920	0.0005	-0.9861	0.0518	0.2216	0.3693	-0.1253
6932	0.0007	-0.9863	0.0519	0.3961	0.3088	-0.1074
6944	0.0002	-0.9854	0.0522	0.1477	0.1208	-0.2818
6956	0.0001	-0.9863	0.0528	0.2283	0.1880	-0.1655
6968	-0.0001	-0.9858	0.0527	0.2484	0.2081	-0.3981
6980	-0.0004	-0.9858	0.0526	0.1880	0.0671	-0.2684
6992	0.0001	-0.9859	0.0517	0.3424	0.1477	-0.0761
7004	-0.0000	-0.9860	0.0517	0.1141	0.1813	-0.4921
7016	-0.0002	-0.9861	0.0515	0.0336	0.1746	-0.1789
7028	0.0002	-0.9858	0.0516	0.2551	0.2216	-0.2192
7040	0.0005	-0.9860	0.0519	0.1813	0.0470	-0.1253
7052	0.0007	-0.9861	0.0520	0.0537	0.0806	-0.3937
7064	0.0003	-0.9858	0.0524	0.3155	0.2148	-0.2908
7076	0.0001	-0.9863	0.0527	0.1074	0.1007	-0.1655
7088	0.0008	-0.9864	0.0524	0.1477	0.4096	-0.2908
7100	0.0001	-0.9863	0.0525	0.2283	0.2148	-0.0089
7112	0.0002	-0.9858	0.0526	0.2417	0.2887	-0.0805
7124	0.0000	-0.9857	0.0523	0.0738	0.4364	-0.1208
7136	0.0003	-0.9860	0.0524	0.3088	0.1611	-0.2953
7148	0.0012	-0.9862	0.0516	0.3424	0.1746	-0.3534
7160	0.0006	-0.9865	0.0517	0.4700	0.0403	-0.2013
7172	0.0011	-0.9866	0.0519	0.2887	0.1007	-0.0403
7184	0.0007	-0.9864	0.0518	0.2820	0.0470	-0.2639
7196	0.0005	-0.9863	0.0520	0.2283	0.1477	-0.2550
7208	0.0004	-0.9860	0.0523	0.0537	0.3290	-0.2371
7220	0.0008	-0.9865	0.0526	0.3558	0.2753	-0.2774
7232	0.0005	-0.9860	0.0522	0.3558	0.3155	-0.1118
7244	0.0004	-0.9859	0.0522	0.2954	0.2350	-0.1610
7256	-0.0001	-0.9864	0.0521	0.2350	0.1678	-0.0447
7268	0.0001	-0.9862	0.0524	0.1678	0.0940	-0.1342
7280	-0.0002	-0.9859	0.0522	-0.0336	0.0806	-0.2013
7292	0.0004	-0.9864	0.0521	0.2350	-0.0201	-0.2237
7304	0.0002	-0.9862	0.0524	0.2484	0.0537	-0.2460
7316	0.0003	-0.9865	0.0524	0.5102	0.1678	-0.1655
7328	0.0006	-0.9868	0.0524	0.2216	0.2820	-0.2058
7340	0.0003	-0.9866	0.0523	0.1007	0.3894	0.0000
7352	0.0001	-0.9865	0.0520	0.1611	0.3223	-0.2416
7364	0.0001	-0.9858	0.0524	0.4968	0.2954	-0.2595
7376	0.0001	-0.9860	0.0522	0.4834	0.1276	-0.2371
7388	0.0002	-0.9865	0.0521	0.4364	0.2484	-0.2192
7400	0.0001	-0.9857	0.0522	0.3021	0.2551	0.0537
7412	0.0003	-0.9857	0.0518	0.3491	0.2686	-0.0895
7424	0.0006	-0.9857	0.0521	0.3961	0.4297	-0.1208
7436	0.0005	-0.9863	0.0516	0.2753	0.2484	-0.2460
7448	0.0007	-0.9861	0.0522	0.1477	0.2484	-0.3892
7460	0.0004	-0.9861	0.0527	0.4163	0.3021	-0.2192
7472	0.0004	-0.9862	0.0525	0.4431	0.1813	-0.0671
7484	0.0008	-0.9862	0.0527	0.1544	0.0336	-0.0850
7496	0.0005	-0.9869	0.0524	0.2216	0.0470	-0.1566
7508	0.0004	-0.9860	0.0522	0.2148	0.0738	-0.2147
7520	0.0006	-0.9868	0.0523	0.1947	0.2618	-0.2505
7532	0.0003	-0.9865	0.0521	0.1276	0.1611	-0.1745
7544	0.0005	-0.9862	0.0521	0.2216	0.1678	-0.2013
7556	0.0002	-0.9869	0.0523	-0.0873	0.2014	-0.0671
7568	0.0002	-0.9859	0.0525	0.2618	0.0470	-0.1431
7580	-0.0002	-0.9864	0.0524	0.2417	0.0738	-0.0582
7592	0.0009	-0.9865	0.0521	0.0201	0.0806	-0.1700
7604	0.0003	-0.9859	0.0526	-0.0134	0.3693	-0.1387
7616	0.0004	-0.9859	0.0524	0.0604	0.1813	-0.1610
7628	0.0003	-0.9860	0.0524	0.0873	0.2618	-0.0447
7640	0.0001	-0.9863	0.0521	0.0940	0.0873	-0.2416
7652	0.0007	-0.9862	0.0521	0.2148	0.1544	-0.2460
7664	0.0012	-0.9866	0.0517	0.2618	0.2551	-0.2192
7676	0.0008	-0.9860	0.0519	0.1141	0.0067	-0.2103
7688	0.0006	-0.9860	0.0518	0.2551	0.1947	0.0179
7700	0.0008	-0.9864	0.0520	0.4096	0.2417	-0.1029
7712	0.0005	-0.9860	0.0523	0.1544	0.2887	-0.1879
7724	0.0001	-0.9859	0.0527	0.0336	0.2216	-0.1968
7736	-0.0001	-0.9859	0.0527	0.2014	0.2568	-0.2416
7756	-0.0001	-0.9865	0.0521	0.2417	0.1309	-0.3053
7772	-0.0001	-0.9862	0.0518	0.2669	0.1611	-0.0403
7788	-0.0002	-0.9858	0.0520	0.0738	-0.0403	-0.1208
7800	0.0008	-0.9858	0.0521	0.2551	0.0806	-0.1118
7812	0.0007	-0.9866	0.0521	0.3290	0.1477	-0.1745
7824	0.0006	-0.9860	0.0528	0.3894	0.0604	-0.1476
7836	0.0002	-0.9865	0.0527	0.2350	0.2618	-0.2237
7848	0.0002	-0.9862	0.0527	0.0873	0.0403	-0.1387
7860	-0.0001	-0.9864	0.0523	-0.1947	0.1410	-0.3489
7872	-0.0001	-0.9864	0.0521	0.1208	0.3491	-0.1521
7884	0.0002	-0.9860	0.0521	0.2820	0.4230	-0.3310
7896	-0.0003	-0.9867	0.0526	0.2686	0.0940	-0.2147
7908	0.0001	-0.9866	0.0525	0.3155	-0.0201	-0.0671
7920	-0.0001	-0.9859	0.0523	0.4163	0.2350	-0.0045
7932	0.0004	-0.9862	0.0520	0.2954	0.0269	-0.0224
7944	0.0004	-0.9857	0.0518	0.4834	0.2484	-0.1253
7956	0.0006	-0.9868	0.0518	0.3021	0.1477	-0.1476
7968	0.0012	-0.9863	0.0523	0.3290	0.1074	-0.1297
7980	0.0014	-0.9866	0.0523	0.3625	0.0604	-0.1745
7992	0.0003	-0.9863	0.0524	0.2081	0.0201	-0.2997
8004	0.0005	-0.9859	0.0525	0.1947	0.0873	-0.0268
8016	-0.0001	-0.9863	0.0522	0.3961	0.1208	-0.1834
8028	0.0009	-0.9859	0.0520	0.1947	0.1611	-0.3310
8040	0.0010	-0.9862	0.0525	0.0806	0.1141	-0.3221
8052	0.0001	-0.9856	0.0522	0.2148	-0.1007	-0.2684
8064	0.0000	-0.9858	0.0519	0.2350	0.0336	-0.3489
8076	-0.0001	-0.9867	0.0518	0.4028	0.0201	-0.1521
8088	0.0004	-0.9864	0.0521	0.3827	0.2686	-0.3579
8100	0.0003	-0.9867	0.0520	0.1947	0.0671	-0.4339
8112	0.0002	-0.9862	0.0522	0.2887	-0.0403	-0.3176
8124	0.0005	-0.9865	0.0527	0.0873	-0.0806	-0.0805
8136	0.0011	-0.9862	0.0525	0.4330	0.1158	-0.2349
8156	0.0004	-0.9863	0.0525	0.2568	0.1360	-0.2852
8172	0.0003	-0.9863	0.0522	0.1662	0.0856	-0.2214
8188	-0.0001	-0.9861	0.0522	0.2350	0.0671	-0.1700
8200	0.0006	-0.9867	0.0520	0.2618	0.1477	-0.1610
8212	-0.0003	-0.9862	0.0520	-0.0873	0.1746	0.0134
8224	-0.0002	-0.9862	0.0519	-0.0403	0.1678	-0.0984
8236	-0.0002	-0.9865	0.0521	0.1477	0.4096	-0.2416
8248	0.0001	-0.9868	0.0523	0.3357	0.1611	-0.3310
8260	0.0005	-0.9863	0.0526	0.2283	0.2014	-0.2684
8272	0.0014	-0.9867	0.0522	0.4230	0.1813	-0.2639
8284	0.0010	-0.9864	0.0525	0.2115	0.1259	-0.0906
8300	0.0009	-0.9864	0.0525	0.3374	0.0755	-0.0537
8316	0.0010	-0.9865	0.0521	0.1947	0.0873	-0.1208
8328	0.0007	-0.9864	0.0524	0.2954	0.1276	-0.2997
8340	0.0008	-0.9865	0.0520	0.2551	0.1611	-0.1968
8352	0.0001	-0.9863	0.0517	-0.0470	-0.0201	-0.2460
8364	0.0004	-0.9862	0.0519	0.0873	0.2350	-0.2729
8376	0.0003	-0.9871	0.0519	0.0806	0.1947	-0.1968
8388	0.0010	-0.9868	0.0520	0.1678	0.2283	-0.2058
8400	0.0007	-0.9859	0.0525	0.2753	0.2551	-0.1342
8412	0.0003	-0.9864	0.0523	0.2618	0.2283	-0.2639
8424	0.0009	-0.9861	0.0526	0.3290	0.1208	-0.2460
8436	0.0009	-0.9868	0.0525	0.3961	0.2148	-0.3802
8448	0.0010	-0.9855	0.0525	0.4498	0.2551	-0.1834
8460	0.0012	-0.9858	0.0523	0.0537	0.1208	-0.2326
8472	0.0001	-0.9858	0.0524	0.1410	0.0403	-0.4116
8484	-0.0001	-0.9856	0.0522	0.0806	0.1678	-0.2595
8496	-0.0002	-0.9857	0.0519	0.0873	0.3558	-0.2281
8508	-0.0006	-0.9858	0.0523	0.1746	0.3088	-0.3489
8520	-0.0005	-0.9860	0.0518	0.1208	0.1880	-0.2103
8532	0.0004	-0.9865	0.0520	0.1276	0.1544	-0.3981
8544	0.0001	-0.9860	0.0522	0.3760	0.3021	-0.2595
8556	0.0001	-0.9866	0.0524	0.2887	0.0671	-0.3310
8568	-0.0002	-0.9856	0.0528	0.2484	0.2417	-0.2639
