4	0.0457	-0.9836	0.0397	0.2618	0.2753	-0.3221
26928	0.0559	-0.9824	0.0144	0.2820	0.3928	-0.3322
26944	0.0559	-0.9828	0.0143	0.0101	0.2266	-0.3221
26960	0.0558	-0.9824	0.0144	0.1813	0.1276	-0.2729
26972	0.0560	-0.9826	0.0143	0.1477	0.1880	-0.2371
26984	0.0559	-0.9828	0.0142	0.5438	0.3223	-0.1074
26996	0.0557	-0.9823	0.0142	0.2887	-0.1141	-0.1431
27008	0.0554	-0.9824	0.0144	0.2014	-0.0470	-0.1924
27020	0.0559	-0.9825	0.0144	0.1947	0.0403	-0.3310
27032	0.0559	-0.9829	0.0140	-0.0067	0.0336	-0.2013
27044	0.0559	-0.9826	0.0140	0.0806	-0.0067	-0.1879
27056	0.0557	-0.9824	0.0140	0.1544	0.3088	-0.2729
27068	0.0557	-0.9821	0.0141	0.1544	0.0403	-0.1476
27080	0.0558	-0.9824	0.0141	0.1544	0.0604	-0.1610
27092	0.0559	-0.9822	0.0144	0.3693	-0.1074	-0.1208
27104	0.0562	-0.9826	0.0140	0.3760	-0.0201	-0.3310
27116	0.0556	-0.9828	0.0143	0.1746	-0.0671	-0.2953
27128	0.0563	-0.9829	0.0139	0.0470	0.3223	-0.2550
27140	0.0566	-0.9833	0.0138	0.2417	0.2081	-0.2997
27152	0.0561	-0.9825	0.0142	0.2014	0.0537	-0.3266
27164	0.0560	-0.9819	0.0139	0.2216	0.2820	-0.1476
27176	0.0561	-0.9824	0.0141	0.3424	-0.1544	-0.3042
27188	0.0555	-0.9824	0.0146	0.2417	0.0738	-0.1476
27200	0.0556	-0.9824	0.0144	0.3088	0.0604	-0.1834
27212	0.0562	-0.9828	0.0143	0.0806	0.0000	-0.2416
27224	0.0559	-0.9828	0.0141	0.0134	0.0738	-0.3713
27236	0.0561	-0.9823	0.0140	0.1208	0.1947	-0.1208
27248	0.0558	-0.9825	0.0144	-0.0738	0.0806	-0.1610
27260	0.0559	-0.9831	0.0142	0.1276	0.1208	-0.1163
27272	0.0558	-0.9829	0.0143	-0.0403	0.0201	-0.1387
27284	0.0556	-0.9831	0.0140	0.1746	-0.0403	-0.2953
27296	0.0558	-0.9829	0.0145	0.1746	0.1477	-0.3847
27308	0.0556	-0.9828	0.0142	0.2753	0.1611	-0.2371
27320	0.0554	-0.9827	0.0143	-0.0671	0.0201	-0.1610
27332	0.0562	-0.9825	0.0141	0.1007	0.0403	-0.3176
27344	0.0561	-0.9823	0.0138	0.0134	0.0671	-0.0895
27356	0.0559	-0.9823	0.0143	0.0201	0.1343	-0.2505
27368	0.0561	-0.9827	0.0141	0.2820	0.0806	-0.4116
27380	0.0561	-0.9825	0.0140	0.2954	0.0134	-0.5637
27392	0.0558	-0.9829	0.0137	0.0940	0.1947	-0.3802
27404	0.0555	-0.9827	0.0145	0.2283	0.2148	-0.1029
27416	0.0558	-0.9828	0.0138	0.2014	0.0940	-0.3266
27428	0.0562	-0.9829	0.0140	0.2148	-0.0336	-0.3758
27440	0.0564	-0.9826	0.0145	-0.0537	0.3558	-0.3087
27452	0.0556	-0.9823	0.0142	0.0269	0.0940	-0.2729
27464	0.0557	-0.9827	0.0138	0.2081	0.0537	-0.2326
27476	0.0559	-0.9828	0.0138	0.0806	0.0403	0.0537
27488	0.0558	-0.9823	0.0141	0.3088	0.0403	0.0045
27500	0.0557	-0.9827	0.0138	-0.0604	0.1057	-0.0738
27516	0.0559	-0.9829	0.0140	0.2618	0.0738	-0.1924
27528	0.0559	-0.9828	0.0144	0.2283	0.2887	-0.3534
27540	0.0559	-0.9826	0.0143	0.1208	0.1611	-0.1610
27552	0.0559	-0.9825	0.0139	0.0067	0.3088	-0.1342
27564	0.0561	-0.9824	0.0139	0.2686	0.2484	-0.2639
27576	0.0555	-0.9824	0.0142	0.4028	0.0269	-0.2953
27588	0.0559	-0.9830	0.0139	0.2216	0.1477	-0.1655
27600	0.0558	-0.9827	0.0142	0.2283	-0.0403	-0.1208
27612	0.0555	-0.9824	0.0142	0.3072	0.2971	-0.1912
27628	0.0557	-0.9827	0.0139	0.2820	0.0470	-0.2953
27640	0.0553	-0.9826	0.0141	0.1813	0.0000	-0.2997
27652	0.0562	-0.9827	0.0141	0.0738	-0.0873	-0.3534
27664	0.0570	-0.9832	0.0141	0.4163	0.2820	-0.1253
27676	0.0558	-0.9829	0.0139	0.1762	0.0403	-0.2584
27692	0.0557	-0.9827	0.0142	0.2148	0.0537	-0.2774
27704	0.0556	-0.9825	0.0140	0.0201	-0.0269	-0.2281
27716	0.0556	-0.9823	0.0141	0.2887	-0.0067	-0.1297
27728	0.0559	-0.9822	0.0141	0.2618	0.0336	-0.3668
27740	0.0556	-0.9827	0.0139	0.2887	0.0201	-0.3042
27752	0.0559	-0.9828	0.0139	0.2618	0.0738	-0.2013
27764	0.0556	-0.9823	0.0139	0.1141	-0.0201	-0.1074
27776	0.0556	-0.9823	0.0141	0.0738	0.2014	-0.0984
27788	0.0560	-0.9824	0.0140	0.0671	0.0269	-0.1074
27800	0.0560	-0.9821	0.0139	0.1746	0.1074	-0.1745
27812	0.0560	-0.9824	0.0140	0.4901	-0.0940	-0.4116
