294.216	-14.608926	-11.672130	174.479625	2.792499	-0.290719	0.073337	
332.954	-14.598115	-11.708314	174.026504	2.790346	-0.287061	0.075182	
394.636	-14.495147	-11.676907	174.289689	2.822709	-0.289328	0.070799	
419.664	-14.550374	-11.720387	174.526633	2.829281	-0.288235	0.069647	
445.322	-14.636083	-11.677347	174.508386	2.828197	-0.290626	0.070410	
481.088	-14.679864	-11.548750	174.255653	2.820404	-0.289163	0.071450	
514.798	-14.798357	-11.523856	174.321729	2.822047	-0.289983	0.070806	
546.200	-14.874588	-11.484648	174.180820	2.821610	-0.291153	0.070508	
580.020	-14.887489	-11.489263	174.253960	2.826374	-0.293542	0.070356	
613.559	-14.842363	-11.447319	173.949965	2.814788	-0.292216	0.071913	
648.344	-14.796474	-11.484170	173.644151	2.805069	-0.299502	0.072231	
680.102	-14.812030	-11.534559	173.689153	2.803314	-0.299791	0.072571	
715.853	-14.895471	-11.648525	174.065115	2.817977	-0.287662	0.071478	
746.702	-14.989001	-11.730824	173.661660	2.819893	-0.291904	0.071197	
777.484	-15.072934	-11.751145	173.009256	2.818896	-0.289832	0.071577	
814.847	-15.121456	-11.696557	171.962724	2.805694	-0.296311	0.072090	
845.626	-15.320967	-11.849280	171.637219	2.814099	-0.293709	0.072448	
881.195	-15.395137	-11.936565	170.675518	2.811686	-0.289521	0.072010	
914.757	-15.419748	-11.998981	169.610830	2.812260	-0.296670	0.072115	
947.318	-15.467722	-12.009245	168.734410	2.817261	-0.285205	0.070788	
982.784	-15.415985	-12.027951	167.103130	2.799612	-0.295756	0.073116	
1014.303	-15.583122	-12.267308	166.764517	2.823046	-0.288359	0.069799	
1047.361	-15.668603	-12.315406	165.575666	2.819986	-0.290517	0.070545	
1079.997	-15.827414	-12.296620	164.502477	2.820643	-0.288032	0.070499	
1116.873	-15.984313	-12.262966	163.686746	2.829159	-0.285798	0.068744	
1171.726	-16.039904	-12.063032	161.671924	2.805003	-0.291778	0.071045	
1234.223	-16.044613	-12.188048	160.897227	2.801535	-0.299297	0.071513	
1294.324	-16.156825	-12.215780	161.128853	2.828487	-0.291076	0.068756	
1335.353	-16.086757	-11.955214	159.112868	2.792929	-0.298283	0.073797	
1399.559	-16.260972	-11.905327	158.161323	2.795430	-0.298994	0.073825	
1447.074	-16.344144	-11.833988	157.534318	2.792887	-0.300708	0.073466	
1482.323	-16.451768	-11.857106	157.453637	2.799302	-0.298501	0.072757	
1514.691	-16.464365	-11.948101	157.276837	2.803359	-0.300359	0.071846	
1546.093	-16.445968	-11.977064	156.847829	2.801698	-0.295151	0.072260	
1580.318	-16.375263	-11.981743	156.172364	2.794264	-0.297203	0.073866	
1613.458	-16.368318	-12.042575	155.736815	2.794732	-0.302119	0.072990	
1650.049	-16.361196	-12.074903	155.355517	2.798872	-0.299354	0.072056	
1679.801	-16.393534	-12.093826	154.934531	2.800852	-0.298195	0.073151	
1714.656	-16.396529	-12.065570	154.087756	2.794502	-0.301260	0.073187	
1746.303	-16.465975	-12.102078	153.863678	2.802191	-0.304380	0.071590	
1779.653	-16.533764	-12.108035	153.484440	2.800386	-0.301374	0.073547	
1814.569	-16.527903	-12.148846	152.890417	2.798855	-0.303182	0.072810	
1844.812	-16.541644	-12.176635	152.750097	2.798146	-0.306608	0.072275	
1878.516	-16.511626	-12.243954	152.401128	2.800223	-0.304480	0.071660	
1913.847	-16.528746	-12.261801	152.065889	2.795912	-0.300673	0.074072	
1946.493	-16.580581	-12.297506	151.825607	2.797270	-0.302469	0.073683	
1980.551	-16.590809	-12.237137	151.341713	2.793022	-0.301325	0.073690	
2011.738	-16.684636	-12.207381	151.179857	2.791113	-0.301342	0.074290	
2045.382	-16.771807	-12.165695	150.958976	2.791620	-0.302464	0.074064	
2078.491	-16.816387	-12.094786	150.741795	2.784754	-0.306916	0.075443	
2112.915	-16.941890	-12.160355	150.925225	2.793116	-0.306172	0.073413	
2164.016	-16.802811	-11.994586	150.045492	2.776063	-0.281302	0.075643	
2224.779	-16.942253	-12.220466	150.778831	2.791519	-0.305714	0.073804	
2258.711	-16.905740	-12.183195	150.599305	2.786632	-0.304646	0.074887	
2291.451	-16.966558	-12.239068	150.696904	2.787571	-0.310001	0.074450	
2327.512	-17.000751	-12.236681	150.670919	2.787185	-0.309188	0.074650	
2345.725	-17.013720	-12.264678	150.774059	2.790896	-0.309238	0.074210	
2376.516	-17.088192	-12.297308	150.940754	2.792840	-0.305468	0.074082	
2410.875	-17.072032	-12.299661	150.891721	2.797013	-0.283006	0.072719	
2443.535	-17.112268	-12.403159	151.060882	2.795939	-0.305726	0.073165	
2479.105	-17.059289	-12.438341	150.933488	2.790966	-0.305945	0.074268	
2512.217	-17.039116	-12.605503	151.099140	2.793558	-0.304687	0.073377	
2582.486	-17.021058	-12.732110	151.192805	2.796829	-0.305052	0.073331	
2695.147	-17.123071	-12.685707	150.756058	2.787757	-0.308235	0.075384	
2712.513	-17.208018	-12.721776	150.896339	2.790196	-0.305591	0.074934	
2744.233	-17.282879	-12.730243	150.984765	2.792435	-0.304983	0.074655	
2777.291	-17.300438	-12.742158	150.894761	2.790452	-0.306445	0.075197	
2813.292	-17.366626	-12.831179	150.972084	2.791385	-0.306995	0.074462	
2843.665	-17.338322	-12.848726	150.714690	2.786862	-0.308499	0.074068	
2877.352	-17.358718	-12.857985	150.254547	2.791453	-0.304898	0.074851	
2912.193	-17.365138	-12.720239	149.354401	2.780981	-0.310814	0.077046	
2944.087	-17.522871	-12.700363	148.435443	2.786616	-0.309835	0.076185	
2979.443	-17.610609	-12.530184	146.949088	2.778481	-0.307554	0.077434	
3011.068	-17.766572	-12.545811	146.041451	2.784601	-0.307769	0.076022	
3055.283	-17.867200	-12.597242	145.041983	2.790821	-0.309108	0.074054	
3092.256	-17.875972	-12.528414	143.818285	2.784821	-0.308824	0.074966	
3126.850	-17.902850	-12.570384	142.950413	2.787187	-0.311151	0.073468	
3148.328	-17.916764	-12.644291	142.277214	2.793640	-0.306006	0.071686	
3177.053	-17.922255	-12.674738	141.703444	2.794477	-0.303092	0.071091	
3211.069	-17.864887	-12.639577	140.939667	2.785978	-0.305738	0.072948	
3244.077	-17.972222	-12.838459	140.945046	2.801041	-0.309452	0.069245	
3276.795	-17.935541	-12.702427	140.122382	2.788501	-0.309315	0.071862	
3318.326	-17.998574	-12.675567	139.670021	2.791005	-0.312388	0.072157	
3344.559	-17.930534	-12.618413	138.766711	2.782538	-0.305227	0.072192	
3380.086	-17.992921	-12.706446	138.498693	2.795689	-0.306719	0.070891	
3480.527	-17.802051	-12.503836	136.132311	2.781592	-0.305163	0.072543	
3516.571	-17.877190	-12.547899	135.938481	2.791332	-0.307737	0.071511	
3546.337	-17.911590	-12.500479	135.396109	2.793757	-0.313792	0.071049	
3579.243	-17.865338	-12.229215	134.189334	2.782306	-0.303122	0.073628	
3612.770	-17.952464	-12.204667	133.974944	2.790890	-0.308033	0.071632	
3647.881	-17.957009	-12.054587	133.346741	2.787344	-0.307499	0.072957	
3679.595	-17.982771	-11.958142	132.742105	2.786081	-0.306604	0.073782	
3713.589	-17.967236	-11.891267	132.197213	2.789395	-0.310351	0.073140	
3743.988	-17.932155	-11.847739	131.695065	2.789621	-0.311843	0.072195	
3778.463	-17.902065	-11.793772	131.022961	2.792860	-0.309323	0.072144	
3813.395	-17.824402	-11.632893	130.159532	2.789149	-0.306208	0.072726	
3850.003	-17.796423	-11.583454	129.665987	2.789055	-0.310651	0.072476	
3892.466	-17.688638	-11.393434	128.658021	2.780954	-0.309829	0.073582	
3926.444	-17.661622	-11.273967	128.103630	2.782970	-0.309280	0.073823	
3950.484	-17.713727	-11.310379	127.968840	2.796588	-0.315190	0.070384	
4050.692	-17.414493	-11.039915	125.676210	2.779674	-0.314946	0.074203	
4148.507	-17.217813	-10.863427	123.540099	2.779100	-0.312042	0.074197	
4247.173	-17.223273	-10.697524	122.249561	2.787419	-0.313240	0.072760	
4346.769	-17.185437	-10.447341	120.971732	2.778400	-0.314145	0.075225	
4446.395	-17.159731	-10.356131	119.947281	2.785508	-0.314423	0.074346	
4546.019	-17.223149	-10.029887	118.240007	2.788097	-0.313580	0.073295	
4648.229	-17.170088	-9.854841	116.885350	2.799024	-0.315886	0.070491	
4758.356	-16.869203	-9.710543	115.324392	2.793335	-0.315929	0.071543	
4863.546	-16.669193	-9.259949	112.232404	2.782676	-0.288398	0.073223	
4968.543	-16.457124	-9.040536	110.453207	2.775438	-0.288292	0.074217	
5076.335	-16.299777	-8.851947	108.652155	2.775658	-0.291566	0.075406	
5182.455	-16.177190	-8.298724	106.088152	2.761094	-0.291890	0.078544	
5289.510	-16.095661	-7.917383	103.778130	2.754541	-0.292792	0.079066	
5403.572	-15.832340	-7.463604	100.862563	2.738941	-0.292678	0.081546	
5498.740	-16.239223	-7.976110	101.274792	2.801826	-0.324835	0.068131	
5571.709	-16.078676	-7.742862	99.672592	2.788772	-0.321741	0.071397	
5627.412	-16.110762	-7.852738	99.346684	2.799629	-0.322193	0.068113	
5657.836	-15.996252	-7.489412	97.886874	2.760717	-0.311480	0.080428	
5678.498	-15.890922	-7.236639	96.870446	2.747938	-0.311587	0.084339	
