4	-0.0238	-0.9856	0.0438	0.1141	0.1880	-0.0761
59380	-0.0238	-0.9854	0.0439	0.1662	0.0000	-0.1644
59396	-0.0238	-0.9857	0.0437	0.0604	0.0302	-0.3187
59412	-0.0239	-0.9853	0.0437	0.2081	0.1813	-0.3489
59424	-0.0242	-0.9854	0.0439	0.0336	0.2148	-0.2416
59436	-0.0244	-0.9853	0.0438	0.0604	0.1678	-0.2729
59448	-0.0244	-0.9852	0.0439	0.1276	0.1208	-0.3087
59460	-0.0242	-0.9856	0.0436	0.1343	0.0470	-0.0895
59472	-0.0243	-0.9854	0.0436	0.1880	0.0269	-0.1655
59484	-0.0243	-0.9854	0.0434	0.3021	0.1880	-0.0716
59496	-0.0247	-0.9851	0.0436	0.2484	0.0403	-0.3534
59508	-0.0237	-0.9854	0.0433	0.1410	0.1813	-0.2192
59520	-0.0241	-0.9853	0.0434	0.1947	0.2350	-0.0984
59532	-0.0242	-0.9853	0.0437	0.1880	0.1208	-0.2550
59544	-0.0240	-0.9851	0.0438	0.1276	0.2081	-0.4205
59556	-0.0247	-0.9852	0.0440	0.2753	-0.0336	-0.4742
59568	-0.0244	-0.9854	0.0442	0.1746	0.1410	-0.0582
59580	-0.0239	-0.9858	0.0434	0.2753	0.0201	-0.4026
59592	-0.0246	-0.9855	0.0437	-0.0302	0.0403	-0.1409
59608	-0.0245	-0.9857	0.0435	0.0604	0.0470	-0.2774
59620	-0.0241	-0.9854	0.0439	0.0755	0.2115	-0.3053
59636	-0.0246	-0.9858	0.0437	-0.0403	0.0067	-0.2013
59648	-0.0241	-0.9856	0.0436	0.2216	0.1611	-0.2058
59660	-0.0246	-0.9852	0.0436	0.2350	0.1208	-0.2192
59672	-0.0245	-0.9856	0.0435	0.3088	-0.0470	-0.1834
59684	-0.0240	-0.9853	0.0438	0.2686	0.0806	-0.3937
59696	-0.0238	-0.9855	0.0436	0.1611	0.1544	-0.2639
59708	-0.0238	-0.9863	0.0435	0.1343	0.1611	-0.1387
59720	-0.0243	-0.9854	0.0439	0.0352	0.1259	-0.2382
59736	-0.0244	-0.9860	0.0440	0.2618	0.1544	-0.1253
59748	-0.0245	-0.9857	0.0440	0.4163	0.0470	-0.0805
